Object ID	Circularity Factor 	Total Intensity TransCon	Mean Intensity TransCon	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Area 	Well 	Position 	Parent Object ID (Well)	Parent Trace ID	R01
282	1.0307996	26112926	15155.5	267912	155.49158	238978.98	138.69936	1723	11	2	10	-1	1
283	1.0216674	25870606	16942.113	233278	152.76883	164540	107.75377	1527	11	2	10	-1	1
284	1.0488191	9228527	14981.375	111557	181.09903	63519	103.11526	616	11	2	10	-1	1
285	1.0295199	17474140	16769.809	146695	140.78215	118746	113.95969	1042	11	2	10	-1	1
286	1.1394444	17378782	6506.4702	707214	264.77499	786653	294.5163	2671	11	2	10	-1	0
287	1.1122268	2502673	15353.822	17133	105.11043	16697	102.43559	163	11	2	10	-1	0
288	1.0861074	8555677	5588.2935	430149	280.9595	487757	318.58719	1531	11	2	10	-1	1
289	1.1346086	3511424	7551.4492	111560	239.91397	124275	267.25806	465	11	2	10	-1	1
290	1.059825	32937788	15053.834	382969	175.03154	226813	103.66225	2188	11	2	10	-1	0
291	1.0831799	18075724	14165.928	198097	155.24843	132341	103.71552	1276	11	2	10	-1	1
292	1.1239425	24495626	16881.893	234971	161.93729	148814	102.55962	1451	11	2	10	-1	0
293	1.0339211	9786252	17956.426	59067	108.37981	55398	101.64771	545	11	2	10	-1	1
294	1.0357241	24520236	15708.03	248184	158.99039	161610	103.52979	1561	11	2	10	-1	1
295	1.0497647	10945599	15223.364	120086	167.01808	73352	102.01947	719	11	2	10	-1	1
296	1.0176306	26333654	15988.861	263616	160.05829	168332	102.20522	1647	11	2	10	-1	1
297	1.1227479	14596096	15156.901	128265	133.19315	172634	179.26688	963	11	2	10	-1	1
298	1.1521946	3416913	12992.064	35432	134.72243	32547	123.75285	263	11	2	10	-1	0
299	1.0291432	18108358	15912.441	193100	169.68365	125482	110.26538	1138	11	3	10	-1	1
300	1.0271682	27140164	15843.646	291814	170.3526	186214	108.70636	1713	11	3	10	-1	1
301	1.0756635	4339376	10794.468	56796	141.28358	64100.004	159.45274	402	11	3	10	-1	1
302	1.123126	9682957	14828.418	66952	102.52986	66793	102.28637	653	12	2	11	-1	1
303	1.3117281	23681642	14317.801	170011	102.78779	169952	102.75211	1654	12	2	11	-1	0
304	1.0880321	5985738	14388.793	42598	102.39904	42352	101.80769	416	12	2	11	-1	1
305	1.0475072	4222820	14561.448	55255	190.53448	29494	101.70345	290	12	2	11	-1	0
306	1.0314994	21313352	14883.626	254213	177.52304	146215	102.10545	1432	12	2	11	-1	1
307	1.0679592	3594483	18062.729	25643	128.8593	20285	101.93468	199	12	2	11	-1	0
308	1.0252053	16131504	16856.326	104195	108.8767	97202	101.56949	957	12	2	11	-1	1
309	1.0556017	9636833	14780.419	114091	174.98619	67410	103.38957	652	12	2	11	-1	1
310	1.0466893	20838878	15810.984	194088.02	147.25949	134987	102.41806	1318	12	2	11	-1	1
311	1.087421	26690068	16264.515	197298	120.23035	167676	102.17916	1641	12	2	11	-1	1
312	1.0178387	28107292	16427.406	192443	112.47399	174196	101.80947	1711	12	2	11	-1	1
313	1.0435493	26533142	15075.648	273988	155.675	181707	103.24261	1760	12	2	11	-1	1
314	1.0874613	8678047	17082.77	56499	111.21851	51724	101.8189	508	12	2	11	-1	1
315	1.0520316	24117114	14841.301	255135	157.00615	167145	102.85846	1625	12	2	11	-1	1
316	1.0575645	27774402	16251.845	318295	186.24634	176611	103.34172	1709	12	2	11	-1	1
317	1.0365798	13271083	14285.343	137717	148.2422	98868	106.42411	929	12	2	11	-1	1
318	1.1161571	55130912	15635.539	561413	159.22093	572141	162.26347	3526	12	2	11	-1	0
319	1.0288218	13104127	14959.049	134924	154.02283	91755	104.74315	876	12	2	11	-1	1
320	1.071572	19844794	15171.861	206015.02	157.50383	148138	113.25535	1308	12	2	11	-1	1
321	1.0223679	31010252	16556.461	245997.02	131.3385	195426	104.33849	1873	12	2	11	-1	1
322	1.036135	22209422	14885.672	214984	144.09116	166113	111.33579	1492	12	2	11	-1	1
323	1.0479932	8148826	15580.93	59640	114.03442	53460	102.21797	523	12	2	11	-1	1
324	1.0381238	18523560	14974.583	197723	159.84074	137293	110.98869	1237	12	2	11	-1	1
325	1.086247	26305450	14703.996	200699	112.18502	216376	120.94801	1789	12	2	11	-1	1
326	1.044513	11850908	15039.224	91301	115.86421	95927	121.73477	788	12	2	11	-1	1
327	1.0233709	25039398	15230.777	275023	167.28893	205456	124.97324	1644	12	3	11	-1	1
328	1.0620825	4784939	16614.371	55274	191.92361	33963	117.92709	288	13	1	12	-1	0
329	1.0377712	25974794	16618.551	275880	176.50671	188968	120.90083	1563	13	1	12	-1	1
330	1.0192227	25319940	16127.351	261668	166.66751	186904	119.04713	1570	13	2	12	-1	1
331	1.0792558	26668110	16231.352	278628	169.5849	188987	115.02557	1643	13	2	12	-1	1
332	1.0286381	22451772	16163.983	249066	179.31317	159857	115.08783	1389	13	2	12	-1	1
333	1.0322851	19451982	15905.137	221325	180.96893	133146	108.86835	1223	13	2	12	-1	1
334	1.031848	13299588	16624.484	134220	167.77499	109752	137.19	800	13	3	12	-1	1
335	1.0144134	25904102	17361.998	221115.02	148.20041	189190	126.80295	1492	13	3	12	-1	1
336	1.053267	7255760.5	18322.627	46938	118.5303	41543	104.90656	396	13	3	12	-1	1
337	1.0168061	35763512	17136.326	308752	147.94058	285234	136.67178	2087	13	3	12	-1	0
338	1.0348033	26089650	17085.561	246445	161.39162	208552	136.57629	1527	13	3	12	-1	1
339	1.0226208	31345078	16480.062	203328	106.90221	196573	103.35069	1902	14	1	13	-1	1
340	1.0113632	36661140	16988.48	236598	109.63763	224898	104.21594	2158	14	1	13	-1	0
341	1.0825081	21513846	17308.002	130598	105.06677	127075.01	102.23251	1243	14	1	13	-1	1
342	1.0682643	18457838	17074.781	127234	117.70028	114133	105.58094	1081	14	1	13	-1	1
343	1.0461214	30256962	16094.129	274871	146.20798	228968	121.79149	1880	14	1	13	-1	1
344	1.1009177	27009904	17380.891	178724	115.00901	163777	105.3906	1554	14	1	13	-1	1
345	1.0193481	26746118	15705.295	206088	121.01468	181453	106.54903	1703	14	1	13	-1	1
346	1.0208748	27022252	15155.497	230680	129.37746	212808	119.3539	1783	14	1	13	-1	1
347	1.0195141	29219550	14984.385	299395	153.5359	214832	110.17026	1950	14	1	13	-1	0
348	1.0420308	7571808	15083.283	65504	130.48605	58758	117.04781	502	14	2	13	-1	1
349	1.0400413	30690360	15329.851	254359	127.05244	287473	143.59291	2002	14	2	13	-1	1
350	1.1855801	32786788	15130.036	317241.03	146.39641	279959	129.19197	2167	14	3	13	-1	0
351	1.0198566	13904141	18010.545	94762	122.7487	80013	103.64378	772	15	1	14	-1	1
352	1.054182	14747077	16134.657	118877	130.06236	184004	201.31729	914	15	1	14	-1	1
353	1.0315629	20913338	18169.711	155929	135.47263	124614	108.26585	1151	15	1	14	-1	1
354	1.0462164	18951770	16816.123	181653	161.18279	124354	110.34073	1127	15	1	14	-1	1
355	1.0212979	32246494	16936.184	287694	151.09979	209759	110.16754	1904	15	1	14	-1	1
356	1.028964	35350220	16995.299	312186	150.08942	212324	102.07885	2080	15	1	14	-1	1
357	1.2236616	69289592	16050.403	602834.94	139.64211	438523	101.5805	4317	15	1	14	-1	0
358	1.0876381	21649272	17127.588	136543	108.02453	128234	101.45095	1264	15	1	14	-1	1
359	1.0641141	15127853	17860.512	101506	119.8418	85904	101.42149	847	15	1	14	-1	1
360	1.0238155	23956912	18456.789	137054	105.5886	132161	101.81895	1298	15	2	14	-1	1
361	1.0246665	32308286	17761.564	194067	106.68884	185171	101.79824	1819	15	2	14	-1	1
362	1.0428247	4542798	16640.285	27955	102.39927	27802	101.83883	273	15	2	14	-1	0
363	1.0371251	15690237	16798.969	144070	154.25053	194438	208.17773	934	15	3	14	-1	1
364	1.0363202	34996744	16996.961	299340	145.38126	395676	192.16902	2059	15	3	14	-1	1
365	1.0406286	11418146	16195.952	104342	148.00284	90884.008	128.91348	705	16	1	15	-1	1
366	1.0211999	37545324	16424.025	289022	126.43132	297835.97	130.28696	2286	16	1	15	-1	0
367	1.0552293	28400428	16696.312	185468	109.03468	346303	203.58789	1701	16	2	15	-1	1
368	1.0159947	26957328	16477.584	250049	152.84169	215151	131.51039	1636	16	2	15	-1	1
369	1.0234662	23117680	16465.584	228988	163.09686	181005	128.92094	1404	16	2	15	-1	1
370	1.0287978	8339930	15795.322	95186	180.27652	66594	126.125	528	16	2	15	-1	1
371	1.0525831	10655154	16622.705	68825	107.37129	90060	140.49922	641	16	2	15	-1	1
372	1.6438758	4273663	15048.109	40356	142.09859	40805	143.67958	284	16	2	15	-1	0
373	1.1624144	4550063	16545.684	28280.998	102.84	28394	103.25091	275	16	3	15	-1	0
374	1.0231978	52082264	17649.021	538249	182.39546	383995	130.12369	2951	16	3	15	-1	0
375	1.1401036	2950540	17562.738	17360	103.33334	17470	103.9881	168	16	3	15	-1	0
376	1.0327458	13578262	17363.506	134114	171.50128	87363	111.71739	782	16	3	15	-1	1
377	1.0253733	28273314	17388.262	264549	162.69926	182461	112.21464	1626	16	3	15	-1	1
378	1.0304705	24888418	11931.169	343116	164.48514	220641	105.77229	2086	17	1	16	-1	1
379	1.0443565	19806552	11974.94	284019	171.71645	175828	106.30472	1654	17	1	16	-1	1
380	1.0435082	7804747	11701.27	128430	192.54872	71620	107.37631	667	17	1	16	-1	1
381	1.0118144	18825632	12137.738	264542	170.56223	164499	106.05996	1551	17	1	16	-1	1
382	1.0234833	18454676	11807.214	238346	152.49265	170823	109.29175	1563	17	1	16	-1	1
383	1.0190362	13083283	11754.972	186235	167.32704	124195.01	111.58581	1113	17	1	16	-1	1
384	1.0418793	29220482	11768.217	253100	101.93314	251526	101.29923	2483	17	2	16	-1	0
385	1.0593091	17160618	10854.281	177979	112.57368	179593	113.59456	1581	17	2	16	-1	1
386	1.0797757	16000019	11585.821	168660	122.12889	350394	253.72484	1381	17	2	16	-1	1
387	1.0578718	17368686	12397.349	166745	119.01855	244360	174.41827	1401	17	2	16	-1	1
388	1.0325944	11029068	11795.795	125288	133.99786	109707	117.33369	935	17	2	16	-1	1
389	1.0603617	5170688	11859.376	53827	123.45642	93123	213.58487	436	17	2	16	-1	1
390	1.0260078	9789926	12222.13	107396	134.07741	358316	447.33582	801	17	2	16	-1	1
391	1.0406468	9276446	12189.811	95859	125.96452	145163	190.75296	761	17	2	16	-1	1
392	1.1639762	15188920	13659.101	126993	114.20234	129777	116.70593	1112	17	2	16	-1	0
393	1.0270082	12335695	11637.448	131720	124.26415	198777	187.52547	1060	17	2	16	-1	1
394	1.303123	2597553	10390.212	35597	142.388	86188	344.75201	250	17	2	16	-1	0
395	1.0422294	17158054	13436.221	136962	107.25294	163253	127.84103	1277	17	2	16	-1	1
396	1.1558184	5315959	11310.551	49315	104.92553	49374	105.05106	470	17	2	16	-1	0
397	1.2724468	3019348	11393.766	27429	103.50566	27150	102.45283	265	17	2	16	-1	0
398	1.1304514	6541948	11221.18	60760	104.21955	60127	103.13379	583	17	2	16	-1	1
399	1.0576243	11817710	11817.71	169367	169.367	102411	102.411	1000	17	2	16	-1	1
400	1.0315775	37568468	11900.053	504599.97	159.83528	323419	102.44505	3157	17	2	16	-1	0
401	1.0572027	18119286	11735.289	250949	162.53174	157887	102.25842	1544	17	2	16	-1	1
402	1.0442678	18688930	13751.973	159559	117.40913	138371	101.81824	1359	17	2	16	-1	1
403	1.1047408	9441692	11772.684	138206	172.32669	82387	102.72694	802	17	2	16	-1	1
404	1.1107329	12745607	11576.392	124588.99	113.15985	142213	129.16711	1101	17	2	16	-1	1
405	1.0396434	10013107	12626.869	89328	112.64565	99421	125.37327	793	17	2	16	-1	1
406	1.5906245	2922687	10905.549	27834	103.85821	27548	102.79105	268	17	2	16	-1	0
407	1.0576049	6514563	11674.844	58774	105.32975	56912	101.99283	558	17	3	16	-1	1
408	1.1607073	26869690	12136.265	356240	160.90334	257009.98	116.08401	2214	17	3	16	-1	0
409	1.0189403	23505180	11596.043	324537	160.10706	252556	124.59595	2027	17	3	16	-1	0
410	1.2135692	20271310	15276.044	152976	115.27958	177392	133.67897	1327	18	1	17	-1	0
411	1.0190592	19627276	15752.228	222915	178.9045	164816	132.27608	1246	18	1	17	-1	1
412	1.0319934	21907920	15783.805	258139	185.97911	183432	132.15562	1388	18	1	17	-1	1
413	1.0280525	24105918	15848.729	255092	167.71335	191620	125.9829	1521	18	1	17	-1	1
414	1.0180833	22313420	15904.077	226414	161.37848	187944.98	133.95937	1403	18	1	17	-1	1
415	1.0710422	13022534	17271.266	112881	149.70955	80250	106.43236	754	18	1	17	-1	1
416	1.0455456	20353612	15548.978	224427	171.4492	176759	135.03362	1309	18	1	17	-1	1
417	1.0470484	12983117	16949.238	107118	139.84073	85207	111.23629	766	18	1	17	-1	1
418	1.0715673	31693964	15400.371	261251	126.94412	249089	121.0345	2058	18	1	17	-1	1
419	1.0301863	16681474	15137.454	183347	166.37659	147368	133.72777	1102	18	1	17	-1	1
420	1.0832835	9530281	14527.867	83643	127.50457	74184	113.08537	656	18	1	17	-1	1
421	1.0315618	26305040	15667.088	261577.02	155.79333	224387.98	133.64383	1679	18	1	17	-1	1
422	1.1149938	19700368	15747.696	148174	118.44444	199990	159.86411	1251	18	2	17	-1	1
423	1.0383598	23930028	15691.821	234940	154.05902	169451	111.11541	1525	18	2	17	-1	1
424	1.0266032	11716926	15664.34	122704	164.04279	81873	109.45588	748	18	2	17	-1	1
425	1.0334669	20739664	15652.576	212193.98	160.14641	163749	123.58415	1325	18	2	17	-1	1
426	1.0377021	3195485	15289.402	36162	173.02393	21333	102.07177	209	18	2	17	-1	0
427	1.3212023	3273339	15084.512	22412	103.28111	22378	103.12442	217	18	3	17	-1	0
428	1.2944159	3656343	14803.008	25467	103.10526	25440	102.99595	247	18	3	17	-1	0
429	1.0349071	4948798	16015.527	54605	176.71521	35081	113.53075	309	18	3	17	-1	0
430	1.0344561	19105542	17479.91	159122	145.58279	116548	106.63129	1093	18	3	17	-1	1
431	1.0680638	14513487	15456.322	158286	168.5687	105968	112.85197	939	18	3	17	-1	1
432	1.0163114	22970226	16051.87	242461	169.43466	161971	113.18728	1431	18	3	17	-1	1
433	1.0584778	13180964	15899.836	126059	152.06152	89249	107.65862	829	18	3	17	-1	1
434	1.0234694	23641056	15952.13	213688	144.18893	158122	106.69501	1482	18	3	17	-1	1
435	1.0694337	27523930	15745.955	303381	173.55893	212639	121.64703	1748	18	3	17	-1	1
436	1.0185861	23967346	15840.942	264644	174.91342	184678	122.06081	1513	18	3	17	-1	1
437	1.0941334	33870324	17930.293	281032	148.77289	215516	114.09	1889	18	3	17	-1	1
438	1.0559107	7349845	18192.686	52318	129.5	41812	103.49505	404	18	3	17	-1	1
439	1.1137911	24315590	15738.246	269261	174.27896	187459	121.33269	1545	18	3	17	-1	0
440	1.0350459	7597439	15379.432	58664	118.75304	57963	117.33401	494	18	3	17	-1	1
441	1.0743275	17222456	15656.777	132173	120.15727	139403	126.73	1100	18	3	17	-1	1
442	1.0784905	9712759	14783.499	84800	129.07153	95480	145.32724	657	19	1	18	-1	1
443	1.0712782	19842706	15032.353	164629	124.71894	188419	142.74167	1320	19	1	18	-1	1
444	1.0126853	28741094	16613.35	249834	144.41272	186201	107.63064	1730	19	1	18	-1	1
445	1.0129814	40584844	15627.588	427553	164.63342	296182	114.04774	2597	19	1	18	-1	0
446	1.0257813	25769388	16268.553	248505.02	156.88448	174912	110.42424	1584	19	1	18	-1	1
447	1.0495392	16761394	16778.172	155155	155.3103	108112	108.22022	999	19	1	18	-1	1
448	1.1107968	14756077	14800.479	135863	136.27182	160078	160.55968	997	19	1	18	-1	1
449	1.0208967	21323574	14869.996	210206	146.58717	145630	101.55509	1434	19	1	18	-1	1
450	1.0822206	8539697	14572.861	94294.008	160.91127	60050	102.4744	586	19	1	18	-1	1
451	1.0238954	16526665	15891.024	188026	180.79424	107220	103.09615	1040	19	3	18	-1	1
452	1.0240774	31175174	15962.711	336329	172.21147	201829	103.34306	1953	19	3	18	-1	1
453	1.0388498	20437798	15818.729	232763	180.15712	163385	126.45898	1292	19	3	18	-1	1
454	1.0209437	27577576	16193.526	283567	166.51027	221583	130.11333	1703	19	3	18	-1	1
455	1.067678	6347379	16359.225	69127	178.16237	42092	108.48454	388	19	3	18	-1	1
456	1.0959065	9702238	12633.122	81809	106.52213	81308	105.86979	768	19	3	18	-1	1
457	1.02894	16568933	15572.306	192198	180.63722	124245	116.77161	1064	20	1	19	-1	1
458	1.0491885	20897486	15298.307	237552	173.90337	157205	115.08419	1366	20	1	19	-1	1
459	1.0506568	11335216	15527.693	87936	120.46027	86221	118.11096	730	20	2	19	-1	1
460	1.0350404	21870846	14737.767	211921	142.80391	194798	131.2655	1484	20	2	19	-1	1
461	1.031951	28251890	15051.62	256707.98	136.76505	296714	158.07884	1877	20	2	19	-1	1
462	1.0296412	15951106	14742.242	158672.02	146.64696	170302	157.39557	1082	20	2	19	-1	1
463	1.0174599	28306460	15008.728	259619	137.65588	309757	164.24019	1886	20	2	19	-1	1
464	1.1140502	13801677	14985.534	111238	120.77959	353949	384.30945	921	20	3	19	-1	1
465	1.0832616	12270499	14452.885	110306	129.92462	159165	187.4735	849	20	3	19	-1	1
466	1.0784914	7230243	14877.043	63222.004	130.08643	224789	462.52881	486	20	3	19	-1	1
467	1.026684	29595630	15422.423	301511	157.1188	213333	111.16884	1919	20	3	19	-1	1
468	1.032801	8331164	15258.542	101500	185.89743	61168	112.0293	546	20	3	19	-1	1
469	1.0322381	22423426	15517.942	244115	168.93771	161322	111.64153	1445	20	3	19	-1	1
470	1.0566109	10392189	16600.941	130838	209.00639	136078	217.377	626	20	3	19	-1	1
471	1.0440706	13146732	15216.125	154496	178.81482	179910	208.22917	864	20	3	19	-1	1
472	1.0354757	19209512	15355.325	201883	161.3773	403309	322.38928	1251	20	3	19	-1	1
473	1.0256953	32216972	15334.113	363827	173.16849	463417	220.56973	2101	20	3	19	-1	0
474	1.0522168	13638232	11188.049	178663	146.56522	132436	108.64315	1219	21	1	20	-1	1
475	1.0606556	9486345	9670.0762	142477	145.2365	112768	114.95209	981	21	1	20	-1	1
476	1.0524316	27580578	13028.143	332031.97	156.84081	282804	133.58716	2117	21	1	20	-1	0
477	1.0606156	7506183	10129.802	124969.99	168.65047	104423	140.92172	741	21	1	20	-1	1
478	1.1257252	25777210	11025.325	335170	143.35757	273783	117.10137	2338	21	1	20	-1	0
479	1.0297272	16778952	10839.116	236540	152.80362	211451	136.59625	1548	21	1	20	-1	1
480	1.0376264	4740081	11561.173	50649	123.53415	42892	104.61463	410	21	1	20	-1	1
481	1.0812499	6542916	11767.835	60897	109.52698	57732	103.83453	556	21	1	20	-1	1
482	1.0616501	17379032	10080.646	234920.98	136.26508	228420	132.4942	1724	21	1	20	-1	1
483	1.0249168	16107894	10731.441	205333	136.79747	165724	110.40906	1501	21	1	20	-1	1
484	1.0152146	13181604	10338.513	185409	145.41882	171023	134.13568	1275	21	1	20	-1	1
485	1.024065	10301956	10798.696	140657	147.43921	103727	108.72851	954	21	1	20	-1	1
486	1.0258343	16556222	11278.08	246107.02	167.64783	150236	102.3406	1468	21	1	20	-1	1
487	1.0290762	12694878	11965.013	179688	169.35721	108267	102.04241	1061	21	1	20	-1	1
488	1.0375029	15860943	10630.659	244206	163.67694	198475	133.02614	1492	21	1	20	-1	1
489	1.0270432	15028931	11165.625	246672	183.263	322466	239.57355	1346	21	1	20	-1	1
490	1.0256358	26855546	11550.772	406388	174.79054	1206826	519.06494	2325	21	1	20	-1	0
491	1.1208873	6061351	10068.689	92050	152.90698	65873	109.42359	602	21	1	20	-1	1
492	1.0104551	14412995	12339.893	155773	133.36729	119438	102.25856	1168	21	1	20	-1	1
493	1.01679	16971356	11202.215	219516	144.89505	160033	105.63234	1515	21	1	20	-1	1
494	1.0249772	14545711	10186.072	228306.02	159.87816	156979	109.92928	1428	21	1	20	-1	1
495	1.0181667	20557330	11536.1	290120	162.80583	258766	145.211	1782	21	1	20	-1	1
496	1.0378523	12631143	11389.669	127015.01	114.53111	113546	102.38593	1109	21	1	20	-1	1
497	1.0385867	21360382	10289.201	321795	155.00723	224817	108.29335	2076	21	1	20	-1	1
498	1.034234	10451001	10852.545	181583	188.55971	137504	142.78712	963	21	1	20	-1	1
499	1.0217631	15277327	10536.088	241633	166.64345	162392	111.99448	1450	21	1	20	-1	1
500	1.0228346	24291984	10976.947	351796	158.96791	245253	110.82377	2213	21	1	20	-1	0
501	1.0316396	18748776	11226.812	253666	151.89581	182450	109.2515	1670	21	1	20	-1	1
502	1.0492528	8763007	11365.768	131682	170.79378	81195	105.31129	771	21	1	20	-1	1
503	1.0254525	17175986	10877.762	248800	157.56808	175937	111.42305	1579	21	1	20	-1	1
504	1.0562507	5460888	11594.242	61325.004	130.20171	48278	102.50106	471	21	1	20	-1	1
505	1.0517923	12763729	10034.378	221775	174.35141	141738	111.42924	1272	21	1	20	-1	1
506	1.0729569	22094180	11884.981	268256	144.30124	205504	110.54546	1859	21	1	20	-1	1
507	1.0173014	26916628	11984.251	356122	158.55832	253841	113.01914	2246	21	1	20	-1	0
508	1.0615146	10981785	12147.992	94357	104.37721	92387	102.19801	904	21	1	20	-1	1
509	1.0399733	18673218	11010.152	250504.02	147.70284	198369	116.96285	1696	21	1	20	-1	1
510	1.0373291	18148098	12303.795	214367	145.33356	153720	104.21695	1475	21	1	20	-1	1
511	1.0298178	10989964	11112.198	173110	175.03539	110185	111.41051	989	21	1	20	-1	1
512	1.0183668	20492710	12125.864	225341.02	133.33788	186719	110.48462	1690	21	1	20	-1	1
513	1.0179423	22533800	11357.762	311324	156.91734	213263	107.49143	1984	21	1	20	-1	0
514	1.0275215	23328814	12125.163	319352	165.98337	232891	121.04522	1924	21	1	20	-1	1
515	1.0168308	13640000	11500.843	208557	175.84908	131545	110.91484	1186	21	1	20	-1	1
516	1.0360459	14357179	11358.527	220068	174.10443	157169	124.34256	1264	21	1	20	-1	1
517	1.0213234	16315676	11433.55	232689.98	163.06236	182038	127.56693	1427	21	1	20	-1	1
518	1.0290679	13310775	11959.366	115284	103.57951	113310	101.80593	1113	21	1	20	-1	1
519	1.026191	13758929	11881.631	131183	113.28411	118922	102.69603	1158	21	1	20	-1	1
520	1.0238542	9728328	11472.085	148275	174.8526	87059	102.66392	848	21	1	20	-1	1
521	1.1860587	1565876	9665.9014	16779	103.57407	16568	102.27161	162	21	1	20	-1	0
522	1.1660405	25641280	12763.205	333930	166.21703	219502	109.25933	2009	21	1	20	-1	0
523	1.0727859	4653516	10673.202	47913	109.8922	44692	102.50459	436	21	1	20	-1	1
524	1.0306893	17078966	10510.133	218892.02	134.70277	168947	103.96738	1625	21	1	20	-1	1
525	1.0176933	18566752	12494.45	158445	106.62517	151440	101.91117	1486	21	1	20	-1	1
526	1.1163734	24724422	11767.931	257529	122.57449	213856	101.78772	2101	21	1	20	-1	0
527	1.0186513	20213204	10677.868	288614	152.46382	193234	102.07819	1893	21	1	20	-1	1
528	1.1427721	7272536.5	9420.3838	126866	164.3342	78874	102.1684	772	21	1	20	-1	0
529	1.0394196	18075842	10765.838	284541	169.47052	210228	125.21024	1679	21	1	20	-1	1
530	1.070694	16467903	11779.616	147672	105.6309	142901	102.21817	1398	21	1	20	-1	1
531	1.0338963	5891495	12048.047	80612	164.85072	49962	102.17178	489	21	1	20	-1	1
532	1.0584368	6969378	11151.005	104668	167.4688	65530	104.848	625	21	1	20	-1	1
533	1.0475334	16418744	10938.537	245035	163.24783	158245	105.42638	1501	21	1	20	-1	1
534	1.0235642	12163298	11108.035	166168	151.7516	111802	102.10228	1095	21	1	20	-1	1
